NP_001018030.1	XP_503774.1	41.791	335	180	5	5	338	5	325	3.21e-85	259
NP_001018030.1	XP_500964.1	37.209	344	202	5	2	334	21	361	3.93e-74	232
NP_001018030.1	XP_501095.1	26.132	287	190	5	7	293	24	288	3.27e-14	70.9
NP_001018030.1	XP_502328.1	27.106	273	166	6	18	283	33	279	1.21e-11	63.9
NP_001018030.1	XP_505395.1	23.000	200	123	7	8	194	50	231	6.09e-06	45.8
NP_001027534.1	XP_505700.1	53.425	73	34	0	1	73	1	73	2.79e-24	84.7
NP_001106172.4	XP_503721.1	23.571	140	98	2	11	150	3	133	6.29e-04	35.8
NP_009305.1	NP_075425.2	65.913	531	177	2	2	532	7	533	0.0	711
NP_009305.1	NP_075426.2	69.565	368	112	0	2	369	7	374	2.14e-179	518
NP_009305.1	NP_075427.2	63.406	276	96	2	2	275	7	279	1.08e-108	335
NP_009305.1	NP_075428.2	67.164	134	44	0	2	135	7	140	1.23e-56	194
NP_009305.1	NP_075429.2	63.043	92	34	0	2	93	7	98	9.69e-32	125
NP_009305.1	NP_075430.2	68.571	70	22	0	2	71	7	76	5.18e-25	105
NP_009306.1	NP_075426.2	70.588	323	95	0	2	324	7	329	5.50e-158	467
NP_009306.1	NP_075425.2	70.588	323	95	0	2	324	7	329	6.19e-157	460
NP_009306.1	NP_075427.2	63.406	276	96	2	2	275	7	279	3.45e-110	342
NP_009306.1	NP_075428.2	67.164	134	44	0	2	135	7	140	6.42e-57	197
NP_009306.1	NP_075429.2	63.736	91	33	0	2	92	7	97	2.65e-32	127
NP_009306.1	NP_075430.2	68.571	70	22	0	2	71	7	76	1.08e-25	107
NP_009306.1	NP_075444.2	29.730	259	143	10	371	617	175	406	6.39e-19	87.4
NP_009306.1	NP_075435.2	30.114	176	114	4	456	622	9	184	3.78e-14	69.3
NP_009307.2	NP_075427.2	65.600	250	86	0	2	251	7	256	5.68e-108	334
NP_009307.2	NP_075426.2	65.323	248	86	0	2	249	7	254	2.86e-105	328
